INDEX,CUSTOMER_ID,PROD_ECOLOGICAL,PROD_MEAT_SUBST,PROD_FAIRTRADE,PROD_REFORM,GREEN_ENERGY,FREQUENTING_NATURE,ENVIR_CHARITY,NATURE_CHARITY,AGE_GROUP,INCOME_LEVEL,EDUCATION,TOTAL_USAGE_YEAR1,TOTAL_USAGE_YEAR2,ENERGY_SAVING,COST_TO_SERVE,NUMBER_OF_QUESTIONS_ANSWERED_YES,NUMBER_OF_QUESTIONS_ANSWERED_CAT,LIFESTYLE_CLUSTER,ENGAGEMENT_CLUSTER,HAS_EV,HAS_PV,RATE_ID,RATE_DESCRIPTION,OFFER_ID,OFFER_DESC
7278,7279,0,1,1,0,1,0,0,0,50 to 54,40000-55000,Bachelors degree,7999.006686,10403.44538,30.05921596,101.864612,3,TWO OR THREE,1,CLUSTER3,1,0,8,Fixed Price 3kW,NONE,
7279,7280,0,0,0,0,1,1,0,0,50 to 54,0-40000,Bachelors degree,9755.893277,8685.683592,-10.96987897,133.444908,2,TWO OR THREE,1,OTHER,0,0,11,Fixed Price 36kW,NONE,
7280,7281,0,1,0,0,1,1,0,0,50 to 54,0-40000,Bachelors degree,14458.83121,18413.66175,27.35235292,181.289457,3,TWO OR THREE,1,CLUSTER3,0,1,6,Peak/Off-Peak 15kW,NONE,
7281,7282,1,0,0,0,1,0,1,1,50 to 54,75000-100000,Bachelors degree,4916.048989,3205.256103,-34.80015943,52.982058,4,FOUR OR MORE,1,CLUSTER4,0,1,5,Fixed Price 9kW,NONE,
7282,7283,0,0,0,0,1,1,0,0,50 to 54,0-40000,Bachelors degree,6931.332465,7778.673024,12.22478597,81.700422,2,TWO OR THREE,1,OTHER,0,0,12,Peak/Off-Peak 36kW,NONE,
7283,7284,0,0,0,0,1,1,0,0,50 to 54,0-40000,Bachelors degree,13257.97728,11627.0771,-12.30127451,173.871765,2,TWO OR THREE,1,CLUSTER1,1,0,6,Peak/Off-Peak 15kW,NONE,
7284,7285,0,1,1,1,1,1,1,1,50 to 54,55000-75000,Bachelors degree,9901.940979,10136.59657,2.369793877,135.781719,7,FOUR OR MORE,1,OTHER,0,0,4,Fixed Price 30kW,NONE,
7285,7286,0,1,0,1,1,1,0,0,50 to 54,40000-55000,Bachelors degree,6925.843815,6371.832251,-7.999192283,81.600648,4,FOUR OR MORE,1,OTHER,0,0,4,Fixed Price 30kW,NONE,
7286,7287,1,1,1,0,1,1,0,1,50 to 54,75000-100000,Bachelors degree,7190.804237,7503.742524,4.351923327,86.486196,6,FOUR OR MORE,1,OTHER,0,1,11,Fixed Price 36kW,NONE,
7287,7288,0,0,0,0,1,1,0,1,50 to 54,55000-75000,Bachelors degree,5035.283591,4040.144823,-19.76331124,54.096619,3,TWO OR THREE,1,CLUSTER4,0,0,1,Fixed Price 6kW,NONE,
7288,7289,0,1,0,0,1,1,0,0,50 to 54,0-40000,Bachelors degree,7679.057151,7979.034636,3.906436417,95.73898,3,TWO OR THREE,1,OTHER,0,1,9,Peak/Off-Peak 30kW,NONE,
7289,7290,1,1,1,0,1,1,0,0,50 to 54,40000-55000,Bachelors degree,8433.743803,8990.615504,6.602900373,110.119163,5,FOUR OR MORE,1,OTHER,0,0,4,Fixed Price 30kW,NONE,
7290,7291,0,0,0,0,1,1,0,1,50 to 54,55000-75000,Bachelors degree,3953.589487,3096.939189,-21.66765925,46.956778,3,TWO OR THREE,1,CLUSTER4,0,0,7,Fixed Price 18kW,NONE,
7291,7292,1,0,0,1,1,1,1,1,50 to 54,75000-100000,Bachelors degree,4321.265982,4572.814602,5.821178818,48.664366,6,FOUR OR MORE,1,OTHER,0,0,3,Peak/Off-Peak 6kW,NONE,
7292,7293,0,0,0,0,1,1,0,0,50 to 54,0-40000,Bachelors degree,19665.19713,14048.83233,-28.55992118,194.651905,2,TWO OR THREE,1,CLUSTER6,0,0,15,Fixed Price 24kW,NONE,
7293,7294,0,1,0,0,1,1,0,1,50 to 54,75000-100000,Bachelors degree,10106.05673,10856.10608,7.421780523,138.954062,4,FOUR OR MORE,1,OTHER,0,0,2,Peak/Off-Peak 24kW,NONE,
7294,7295,1,0,1,1,1,1,0,1,50 to 54,55000-75000,Bachelors degree,7111.390035,8286.124653,16.51905763,85.008278,6,FOUR OR MORE,1,OTHER,1,1,2,Peak/Off-Peak 24kW,NONE,
7295,7296,0,0,0,0,1,1,0,1,50 to 54,55000-75000,Bachelors degree,5164.450281,5038.388535,-2.440951876,55.399162,3,TWO OR THREE,1,OTHER,0,0,11,Fixed Price 36kW,NONE,
7296,7297,0,0,1,1,1,1,1,1,50 to 54,55000-75000,Bachelors degree,8389.077251,6798.107563,-18.96477575,109.278667,6,FOUR OR MORE,1,CLUSTER4,0,0,14,Fixed Price 12kW,NONE,
7297,7298,0,0,0,0,1,1,0,1,50 to 54,40000-55000,Bachelors degree,3370.107059,5255.396988,55.94154417,45.4419,3,TWO OR THREE,1,CLUSTER3,0,0,16,Peak/Off-Peak 12kW,NONE,
7298,7299,0,0,0,0,1,1,0,1,50 to 54,40000-55000,Bachelors degree,12836.92177,11746.1245,-8.497342973,170.618847,3,TWO OR THREE,1,CLUSTER1,0,0,4,Fixed Price 30kW,NONE,
7299,7300,0,0,0,0,1,1,0,0,50 to 54,0-40000,Bachelors degree,10832.64347,12267.85627,13.24896184,149.326761,2,TWO OR THREE,1,OTHER,0,0,2,Peak/Off-Peak 24kW,NONE,
7300,7301,0,1,0,1,1,1,0,0,50 to 54,40000-55000,Bachelors degree,7608.762235,6463.934036,-15.04618181,94.395279,4,FOUR OR MORE,1,CLUSTER4,0,0,14,Fixed Price 12kW,NONE,
7301,7302,0,0,0,0,1,1,1,1,50 to 54,55000-75000,Bachelors degree,17141.10254,17394.78033,1.479938583,190.754956,4,FOUR OR MORE,1,CLUSTER1,0,0,11,Fixed Price 36kW,NONE,
7302,7303,0,0,1,0,1,1,0,1,50 to 54,55000-75000,Bachelors degree,6785.640991,5251.176444,-22.613406,79.076203,4,FOUR OR MORE,1,CLUSTER4,1,0,16,Peak/Off-Peak 12kW,NONE,
7303,7304,1,0,0,0,1,1,0,0,50 to 54,40000-55000,Bachelors degree,8399.841405,6263.925139,-25.42805469,109.481419,3,TWO OR THREE,1,CLUSTER4,0,0,1,Fixed Price 6kW,NONE,
7304,7305,0,0,0,0,1,1,0,0,50 to 54,40000-55000,Bachelors degree,7071.74212,8884.664631,25.63615132,84.274478,2,TWO OR THREE,1,CLUSTER3,0,1,5,Fixed Price 9kW,NONE,
7305,7306,0,1,1,1,1,1,1,1,50 to 54,55000-75000,Bachelors degree,9857.016713,8520.041529,-13.56368994,135.068783,7,FOUR OR MORE,1,OTHER,0,1,11,Fixed Price 36kW,NONE,
7306,7307,0,0,1,0,1,1,1,1,50 to 54,55000-75000,Bachelors degree,11692.26062,10010.09979,-14.38695976,159.724031,5,FOUR OR MORE,1,CLUSTER4,0,0,9,Peak/Off-Peak 30kW,NONE,
7307,7308,0,1,1,0,1,1,1,1,50 to 54,55000-75000,Bachelors degree,12210.18275,18053.3929,47.85522272,165.047348,6,FOUR OR MORE,1,CLUSTER3,0,0,10,Peak/Off-Peak 9kW,NONE,
7308,7309,0,0,0,0,1,1,1,1,50 to 54,55000-75000,Bachelors degree,14115.24895,12292.51564,-12.91322113,179.422348,4,FOUR OR MORE,1,CLUSTER1,0,0,6,Peak/Off-Peak 15kW,NONE,
7309,7310,0,0,0,0,1,1,0,1,50 to 54,0-40000,Bachelors degree,5499.860501,5433.856892,-1.200096057,59.235463,3,TWO OR THREE,1,OTHER,0,1,10,Peak/Off-Peak 9kW,NONE,
7310,7311,0,1,0,0,1,1,1,1,50 to 54,75000-100000,Bachelors degree,21146.37947,36858.64613,74.30239622,195.822386,5,FOUR OR MORE,1,CLUSTER3,0,0,13,Peak/Off-Peak 18kW,NONE,
7311,7312,0,1,0,0,1,1,1,1,50 to 54,0-40000,Bachelors degree,6026.334709,7359.651643,22.12484036,66.488862,5,FOUR OR MORE,1,CLUSTER3,0,0,4,Fixed Price 30kW,NONE,
7312,7313,0,0,1,0,1,0,0,1,50 to 54,40000-55000,Bachelors degree,11929.41939,15022.92853,25.93176616,162.246015,3,TWO OR THREE,1,CLUSTER3,0,0,8,Fixed Price 3kW,NONE,
7313,7314,0,1,0,0,1,1,0,1,50 to 54,0-40000,Bachelors degree,6637.651726,7193.702062,8.377214698,76.467725,4,FOUR OR MORE,1,OTHER,0,0,4,Fixed Price 30kW,NONE,
7314,7315,0,1,1,1,1,1,1,1,50 to 54,55000-75000,Bachelors degree,11432.47586,10758.98781,-5.891007847,156.792551,7,FOUR OR MORE,1,OTHER,0,0,13,Peak/Off-Peak 18kW,NONE,
7315,7316,0,0,0,0,0,0,0,0,50 to 54,40000-55000,Bachelors degree,13274.2641,15225.86532,14.70214247,173.990201,0,ONE OR LESS,1,CLUSTER1,1,0,6,Peak/Off-Peak 15kW,NONE,
7316,7317,0,0,1,0,1,1,1,1,50 to 54,55000-75000,Bachelors degree,10694.56997,16499.15913,54.2760408,147.467851,5,FOUR OR MORE,1,CLUSTER3,1,1,10,Peak/Off-Peak 9kW,NONE,
7317,7318,1,0,1,0,1,1,0,1,50 to 54,55000-75000,Bachelors degree,6453.914002,4702.124255,-27.14305995,73.322314,5,FOUR OR MORE,1,CLUSTER4,0,0,5,Fixed Price 9kW,NONE,
7318,7319,0,1,1,1,1,1,1,1,50 to 54,55000-75000,Bachelors degree,10194.59038,10219.39349,0.243296779,140.295411,7,FOUR OR MORE,1,OTHER,0,0,2,Peak/Off-Peak 24kW,NONE,
7319,7320,0,0,1,1,1,1,0,1,50 to 54,55000-75000,Bachelors degree,6685.656555,7007.806512,4.81852387,77.307025,5,FOUR OR MORE,1,OTHER,0,0,7,Fixed Price 18kW,NONE,
7320,7321,0,1,1,1,1,1,1,1,50 to 54,55000-75000,Bachelors degree,10171.94075,10044.92061,-1.248730632,139.954268,7,FOUR OR MORE,1,OTHER,0,0,13,Peak/Off-Peak 18kW,NONE,
7321,7322,0,0,0,0,1,1,0,1,50 to 54,55000-75000,Bachelors degree,5370.5346,4385.174886,-18.34751635,57.679871,3,TWO OR THREE,1,CLUSTER4,0,1,13,Peak/Off-Peak 18kW,NONE,
7322,7323,1,0,1,1,1,1,1,1,50 to 54,55000-75000,Bachelors degree,9317.961435,5779.926118,-37.97005752,126.120452,7,FOUR OR MORE,1,CLUSTER4,0,1,4,Fixed Price 30kW,NONE,
7323,7324,1,0,1,1,1,1,0,1,50 to 54,55000-75000,Bachelors degree,9610.191477,7204.243746,-25.03537767,131.059623,6,FOUR OR MORE,1,CLUSTER4,0,0,11,Fixed Price 36kW,NONE,
7324,7325,1,1,1,0,1,1,0,0,50 to 54,40000-55000,Bachelors degree,9231.557378,8541.432846,-7.475710801,124.622519,5,FOUR OR MORE,1,OTHER,0,1,15,Fixed Price 24kW,NONE,
7325,7326,0,0,0,0,1,1,1,1,50 to 54,55000-75000,Bachelors degree,5111.591117,4958.731921,-2.990442555,54.854196,4,FOUR OR MORE,1,OTHER,0,1,6,Peak/Off-Peak 15kW,NONE,
7326,7327,0,0,0,0,1,1,0,1,50 to 54,55000-75000,Bachelors degree,5558.833891,4239.541353,-23.73326068,59.975822,3,TWO OR THREE,1,CLUSTER4,0,0,2,Peak/Off-Peak 24kW,NONE,
7327,7328,0,0,1,0,1,0,0,1,50 to 54,40000-55000,Bachelors degree,11479.14566,12761.05345,11.16727523,157.332404,3,TWO OR THREE,1,OTHER,0,0,15,Fixed Price 24kW,NONE,
7328,7329,0,1,1,1,1,1,0,1,50 to 54,55000-75000,Bachelors degree,9944.358745,10753.06225,8.132284099,136.45004,6,FOUR OR MORE,1,OTHER,1,0,1,Fixed Price 6kW,NONE,
7329,7330,0,0,1,0,1,0,0,0,50 to 54,40000-55000,Bachelors degree,11995.20967,9880.133991,-17.63266952,162.920132,2,TWO OR THREE,1,CLUSTER6,0,0,13,Peak/Off-Peak 18kW,NONE,
7330,7331,0,0,1,1,1,1,1,1,50 to 54,55000-75000,Bachelors degree,6501.44744,6266.923778,-3.607253064,74.125323,6,FOUR OR MORE,1,OTHER,0,0,4,Fixed Price 30kW,NONE,
7331,7332,1,0,0,0,1,1,1,1,50 to 54,55000-75000,Bachelors degree,17281.15495,13171.97033,-23.7784143,191.06383,5,FOUR OR MORE,1,CLUSTER6,0,0,15,Fixed Price 24kW,NONE,
7332,7333,0,0,1,1,1,1,1,1,50 to 54,55000-75000,Bachelors degree,7898.943333,6884.178313,-12.84684517,99.94947,6,FOUR OR MORE,1,OTHER,0,0,15,Fixed Price 24kW,NONE,
7333,7334,0,0,1,0,1,1,1,1,50 to 54,55000-75000,Bachelors degree,10905.18472,21847.80506,100.3432828,150.282221,5,FOUR OR MORE,1,CLUSTER3,0,0,16,Peak/Off-Peak 12kW,NONE,
7334,7335,0,0,0,0,1,1,0,1,50 to 54,0-40000,Bachelors degree,11763.16979,8975.780227,-23.69590521,160.493322,3,TWO OR THREE,1,CLUSTER6,1,0,2,Peak/Off-Peak 24kW,NONE,
7335,7336,0,0,0,0,1,1,0,1,50 to 54,40000-55000,Bachelors degree,5067.842799,4018.913207,-20.69775314,54.415646,3,TWO OR THREE,1,CLUSTER4,1,1,10,Peak/Off-Peak 9kW,NONE,
7336,7337,0,1,0,0,1,1,0,0,50 to 54,0-40000,Bachelors degree,7848.12399,7690.787084,-2.004770901,98.976137,3,TWO OR THREE,1,OTHER,1,0,1,Fixed Price 6kW,NONE,
7337,7338,1,0,0,0,1,1,0,1,50 to 54,0-40000,Bachelors degree,8254.630246,5483.079353,-33.57571218,106.736411,4,FOUR OR MORE,1,CLUSTER4,0,0,7,Fixed Price 18kW,NONE,
7338,7339,1,0,0,0,1,0,0,0,50 to 54,40000-55000,Bachelors degree,21861.65802,22501.72741,2.927817229,196.21396,2,TWO OR THREE,1,CLUSTER1,0,0,11,Fixed Price 36kW,NONE,
7339,7340,0,1,1,1,1,1,1,1,50 to 54,55000-75000,Bachelors degree,8332.410824,8066.552191,-3.190656805,108.209295,7,FOUR OR MORE,1,OTHER,0,1,6,Peak/Off-Peak 15kW,NONE,
7340,7341,0,0,0,0,1,1,0,1,50 to 54,0-40000,Bachelors degree,5799.950267,4761.541743,-17.90374876,63.19707,3,TWO OR THREE,1,CLUSTER4,0,0,3,Peak/Off-Peak 6kW,NONE,
7341,7342,0,1,0,0,1,1,0,0,50 to 54,0-40000,Bachelors degree,6124.974675,4469.568194,-27.02715634,67.997921,3,TWO OR THREE,1,CLUSTER4,0,0,1,Fixed Price 6kW,NONE,
7342,7343,0,0,0,0,1,1,0,0,50 to 54,0-40000,Bachelors degree,10171.81662,11976.34454,17.74046847,139.952395,2,TWO OR THREE,1,CLUSTER3,0,0,8,Fixed Price 3kW,NONE,
7343,7344,1,0,1,0,1,1,0,1,50 to 54,55000-75000,Bachelors degree,8392.431399,6449.189128,-23.1546995,109.341859,5,FOUR OR MORE,1,CLUSTER4,0,0,3,Peak/Off-Peak 6kW,NONE,
7344,7345,0,0,0,0,1,1,0,1,50 to 54,0-40000,Bachelors degree,12559.79547,13665.85778,8.806371988,168.267516,3,TWO OR THREE,1,CLUSTER1,0,0,13,Peak/Off-Peak 18kW,NONE,
7345,7346,0,0,0,0,1,1,0,0,50 to 54,40000-55000,Bachelors degree,16200.26515,17631.68581,8.835785382,188.283174,2,TWO OR THREE,1,CLUSTER1,0,0,1,Fixed Price 6kW,NONE,
7346,7347,0,0,0,0,1,0,0,0,50 to 54,40000-55000,Bachelors degree,19917.5279,29238.24993,46.79658076,194.893389,1,ONE OR LESS,1,CLUSTER3,0,1,2,Peak/Off-Peak 24kW,NONE,
7347,7348,0,1,0,0,1,1,1,1,50 to 54,55000-75000,Bachelors degree,7906.114063,12333.98459,56.00564945,100.086786,5,FOUR OR MORE,1,CLUSTER3,0,1,4,Fixed Price 30kW,NONE,
7348,7349,0,0,0,0,1,1,0,0,50 to 54,0-40000,Bachelors degree,9377.293736,6120.216005,-34.73366435,127.1394,2,TWO OR THREE,1,CLUSTER4,0,1,10,Peak/Off-Peak 9kW,NONE,
7349,7350,1,1,0,1,1,1,1,1,50 to 54,55000-75000,Bachelors degree,11028.38754,9577.302526,-13.15772599,151.87161,7,FOUR OR MORE,1,OTHER,1,1,14,Fixed Price 12kW,NONE,
7350,7351,0,1,1,0,1,1,1,1,50 to 54,Above 100000,Bachelors degree,10352.55149,7891.913758,-23.7684182,142.635755,6,FOUR OR MORE,1,CLUSTER4,0,0,3,Peak/Off-Peak 6kW,NONE,
7351,7352,0,1,1,1,1,1,1,1,50 to 54,55000-75000,Bachelors degree,11145.54632,13172.33534,18.18474359,153.344232,7,FOUR OR MORE,1,CLUSTER3,1,0,15,Fixed Price 24kW,NONE,
7352,7353,0,1,0,0,1,1,0,1,50 to 54,0-40000,Bachelors degree,4028.461882,2831.689189,-29.70793142,47.250899,4,FOUR OR MORE,1,CLUSTER4,0,0,3,Peak/Off-Peak 6kW,NONE,
7353,7354,0,1,1,1,1,1,0,1,50 to 54,55000-75000,Bachelors degree,9688.931028,11114.71867,14.71563414,132.355267,6,FOUR OR MORE,1,OTHER,1,0,16,Peak/Off-Peak 12kW,NONE,
7354,7355,0,0,0,0,1,1,1,1,50 to 54,55000-75000,Bachelors degree,14544.68355,12371.90979,-14.93861144,181.72723,4,FOUR OR MORE,1,CLUSTER6,0,0,7,Fixed Price 18kW,NONE,
7355,7356,0,0,0,0,1,1,0,1,50 to 54,40000-55000,Bachelors degree,4816.121518,4287.373231,-10.97871565,52.112999,3,TWO OR THREE,1,OTHER,0,0,11,Fixed Price 36kW,NONE,
7356,7357,0,0,0,0,1,1,0,1,50 to 54,55000-75000,Bachelors degree,5606.664517,5719.1308,2.005939229,60.590273,3,TWO OR THREE,1,OTHER,0,0,14,Fixed Price 12kW,NONE,
7357,7358,0,0,0,0,1,1,0,0,50 to 54,0-40000,Bachelors degree,20551.91795,14163.44338,-31.08456634,195.419382,2,TWO OR THREE,1,CLUSTER6,0,0,9,Peak/Off-Peak 30kW,NONE,
7358,7359,0,1,1,0,1,1,1,1,50 to 54,75000-100000,Bachelors degree,8964.872714,9102.42181,1.534311756,119.900011,6,FOUR OR MORE,1,OTHER,0,0,3,Peak/Off-Peak 6kW,NONE,
7359,7360,0,0,1,0,1,0,1,0,50 to 54,40000-55000,Bachelors degree,13499.10786,16937.47676,25.4710825,175.571517,3,TWO OR THREE,1,CLUSTER3,0,0,15,Fixed Price 24kW,NONE,
7360,7361,0,1,1,1,1,1,0,1,50 to 54,55000-75000,Bachelors degree,10665.98465,12730.60195,19.35702486,147.076394,6,FOUR OR MORE,1,CLUSTER3,0,1,15,Fixed Price 24kW,NONE,
7361,7362,0,1,0,0,1,1,0,1,50 to 54,0-40000,Bachelors degree,5655.803898,8732.086453,54.39160569,61.234385,4,FOUR OR MORE,1,CLUSTER3,0,0,8,Fixed Price 3kW,NONE,
7362,7363,1,0,1,1,1,1,0,1,50 to 54,55000-75000,Bachelors degree,8330.576672,5314.259374,-36.20778509,108.174628,6,FOUR OR MORE,1,CLUSTER4,0,0,6,Peak/Off-Peak 15kW,NONE,
7363,7364,0,1,1,1,1,1,1,1,50 to 54,55000-75000,Bachelors degree,8254.975794,8146.531876,-1.313679418,106.742966,7,FOUR OR MORE,1,OTHER,0,0,7,Fixed Price 18kW,NONE,
7364,7365,0,0,0,0,1,1,0,1,50 to 54,55000-75000,Bachelors degree,5723.83507,6112.697378,6.793737123,62.14726,3,TWO OR THREE,1,OTHER,0,0,3,Peak/Off-Peak 6kW,NONE,
7365,7366,0,1,0,0,1,1,1,1,50 to 54,55000-75000,Bachelors degree,11554.60227,11900.40666,2.992784883,158.192947,5,FOUR OR MORE,1,OTHER,0,1,3,Peak/Off-Peak 6kW,NONE,
7366,7367,0,0,1,0,1,1,0,1,50 to 54,40000-55000,Bachelors degree,11636.6473,12552.91309,7.873967186,159.111488,4,FOUR OR MORE,1,OTHER,0,0,5,Fixed Price 9kW,NONE,
7367,7368,0,0,0,0,1,1,0,1,50 to 54,0-40000,Bachelors degree,9689.991918,10348.11467,6.791778131,132.372618,3,TWO OR THREE,1,OTHER,0,1,15,Fixed Price 24kW,NONE,
7368,7369,1,1,0,0,1,1,1,1,50 to 54,Above 100000,Bachelors degree,6125.872482,5263.944941,-14.07028213,68.011853,6,FOUR OR MORE,1,CLUSTER4,0,0,5,Fixed Price 9kW,NONE,
7369,7370,0,1,0,0,1,1,0,0,50 to 54,0-40000,Bachelors degree,6510.963213,7455.890519,14.51286507,74.287008,3,TWO OR THREE,1,OTHER,0,0,13,Peak/Off-Peak 18kW,NONE,
7370,7371,0,1,0,0,1,1,0,1,50 to 54,0-40000,Bachelors degree,12089.24523,14177.58044,17.27432251,163.864758,4,FOUR OR MORE,1,CLUSTER1,0,0,3,Peak/Off-Peak 6kW,NONE,
7371,7372,0,1,1,1,1,1,1,1,50 to 54,55000-75000,Bachelors degree,8692.677837,8102.328108,-6.791344854,114.941898,7,FOUR OR MORE,1,OTHER,0,0,7,Fixed Price 18kW,NONE,
7372,7373,0,0,1,0,1,1,0,1,50 to 54,55000-75000,Bachelors degree,13062.2285,8084.965918,-38.10423759,172.405894,4,FOUR OR MORE,1,CLUSTER6,0,0,12,Peak/Off-Peak 36kW,NONE,
7373,7374,0,0,0,0,1,1,0,1,50 to 54,40000-55000,Bachelors degree,4912.230312,4535.796288,-7.663199811,52.947758,3,TWO OR THREE,1,OTHER,0,0,4,Fixed Price 30kW,NONE,
7374,7375,0,1,1,1,1,1,1,1,50 to 54,55000-75000,Bachelors degree,8159.920392,7829.987063,-4.043340047,104.936148,7,FOUR OR MORE,1,OTHER,1,1,9,Peak/Off-Peak 30kW,NONE,
7375,7376,0,0,1,1,1,1,0,1,50 to 54,55000-75000,Bachelors degree,9937.341741,8139.39649,-18.09281896,136.339808,5,FOUR OR MORE,1,CLUSTER4,0,0,3,Peak/Off-Peak 6kW,NONE,
7376,7377,0,0,0,0,1,1,0,0,50 to 54,40000-55000,Bachelors degree,12478.99225,10428.6541,-16.43031832,167.548938,2,TWO OR THREE,1,CLUSTER6,0,0,4,Fixed Price 30kW,NONE,
7377,7378,0,0,0,0,1,1,0,0,50 to 54,40000-55000,Bachelors degree,12393.42829,12227.96856,-1.335060212,166.771366,2,TWO OR THREE,1,CLUSTER1,0,0,8,Fixed Price 3kW,NONE,
7378,7379,0,0,0,0,1,1,0,1,50 to 54,0-40000,Bachelors degree,10113.83992,9577.514011,-5.302891021,139.07283,3,TWO OR THREE,1,OTHER,0,0,5,Fixed Price 9kW,NONE,
7379,7380,0,1,1,0,1,0,0,1,50 to 54,55000-75000,Bachelors degree,8621.145454,12014.1714,39.35702006,113.61885,4,FOUR OR MORE,1,CLUSTER3,0,1,2,Peak/Off-Peak 24kW,NONE,
7380,7381,0,1,1,0,1,1,0,0,50 to 54,40000-55000,Bachelors degree,8159.514045,8201.636649,0.516239126,104.92841,4,FOUR OR MORE,1,OTHER,0,0,3,Peak/Off-Peak 6kW,NONE,
7381,7382,0,1,1,1,1,1,1,1,50 to 54,75000-100000,Bachelors degree,9846.61297,9648.211661,-2.014919339,134.902931,7,FOUR OR MORE,1,OTHER,0,0,2,Peak/Off-Peak 24kW,NONE,
7382,7383,0,1,1,1,1,1,1,1,50 to 54,Above 100000,Bachelors degree,9430.228895,8910.48003,-5.511519082,128.041683,7,FOUR OR MORE,1,OTHER,0,1,11,Fixed Price 36kW,NONE,
7383,7384,0,1,1,1,1,1,0,0,50 to 54,40000-55000,Bachelors degree,6931.669365,5914.576114,-14.67313568,81.706549,5,FOUR OR MORE,1,CLUSTER4,1,0,6,Peak/Off-Peak 15kW,NONE,
7384,7385,0,0,0,0,1,1,0,0,50 to 54,0-40000,Bachelors degree,9115.717059,8425.257664,-7.574383787,122.589016,2,TWO OR THREE,1,OTHER,0,0,12,Peak/Off-Peak 36kW,NONE,
7385,7386,1,1,0,0,1,1,0,1,50 to 54,75000-100000,Bachelors degree,10363.18056,12473.77642,20.36629438,142.790784,5,FOUR OR MORE,1,CLUSTER3,0,0,5,Fixed Price 9kW,NONE,
7386,7387,1,1,0,1,1,1,1,1,50 to 54,Above 100000,Bachelors degree,7304.147797,8632.416305,18.18512638,88.612118,7,FOUR OR MORE,1,CLUSTER3,0,0,3,Peak/Off-Peak 6kW,NONE,
7387,7388,1,0,0,0,1,0,1,1,50 to 54,Above 100000,Bachelors degree,5914.474387,3294.7027,-44.2942435,64.831475,4,FOUR OR MORE,1,CLUSTER4,0,0,9,Peak/Off-Peak 30kW,NONE,
7388,7389,0,0,1,0,1,1,0,1,50 to 54,55000-75000,Bachelors degree,6431.591812,4971.100307,-22.70808764,72.947935,4,FOUR OR MORE,1,CLUSTER4,0,1,7,Fixed Price 18kW,NONE,
7389,7390,0,1,0,0,1,0,0,0,50 to 54,0-40000,Bachelors degree,7356.068935,11491.48055,56.21768436,89.591579,2,TWO OR THREE,1,CLUSTER3,0,1,6,Peak/Off-Peak 15kW,NONE,
7390,7391,0,0,0,0,1,1,1,1,50 to 54,55000-75000,Bachelors degree,20117.55358,19704.56049,-2.052899168,195.07116,4,FOUR OR MORE,1,CLUSTER1,0,0,16,Peak/Off-Peak 12kW,NONE,
7391,7392,0,0,1,1,0,1,0,1,50 to 54,55000-75000,Bachelors degree,6639.182328,7120.864309,7.255140124,76.49438,4,FOUR OR MORE,1,OTHER,0,0,12,Peak/Off-Peak 36kW,NONE,
7392,7393,0,0,0,0,1,1,0,0,50 to 54,0-40000,Bachelors degree,15457.99864,12561.94822,-18.73496361,185.748705,2,TWO OR THREE,1,CLUSTER6,0,0,8,Fixed Price 3kW,NONE,
7393,7394,0,0,1,0,1,0,0,1,50 to 54,40000-55000,Bachelors degree,9236.92228,12364.49278,33.85944371,124.716004,3,TWO OR THREE,1,CLUSTER3,0,0,15,Fixed Price 24kW,NONE,
7394,7395,0,1,0,0,1,1,1,0,50 to 54,0-40000,Bachelors degree,18773.4498,25460.76543,35.62113358,193.620135,4,FOUR OR MORE,1,CLUSTER3,0,0,15,Fixed Price 24kW,NONE,
7395,7396,0,0,1,0,1,1,1,1,50 to 54,55000-75000,Bachelors degree,13669.3395,11834.99241,-13.4194274,176.704043,5,FOUR OR MORE,1,CLUSTER1,0,0,8,Fixed Price 3kW,NONE,
7396,7397,0,0,0,0,1,1,0,1,50 to 54,0-40000,Bachelors degree,9587.940696,10351.47566,7.963492769,130.690716,3,TWO OR THREE,1,OTHER,0,0,8,Fixed Price 3kW,NONE,
7397,7398,0,0,0,0,1,0,0,0,50 to 54,40000-55000,Bachelors degree,11432.72098,12344.14934,7.972103593,156.795401,1,ONE OR LESS,1,OTHER,0,0,13,Peak/Off-Peak 18kW,NONE,
7398,7399,0,0,0,0,1,1,0,0,50 to 54,0-40000,Bachelors degree,14771.84431,13209.83368,-10.57424244,182.83306,2,TWO OR THREE,1,CLUSTER1,0,1,11,Fixed Price 36kW,NONE,
7399,7400,0,1,1,1,0,1,1,1,50 to 54,Above 100000,Bachelors degree,6916.809127,7486.70563,8.239297811,81.43656,6,FOUR OR MORE,1,OTHER,0,1,1,Fixed Price 6kW,NONE,
7400,7401,0,0,0,0,1,1,0,1,50 to 54,40000-55000,Bachelors degree,4682.574281,4388.273099,-6.285029651,51.043627,3,TWO OR THREE,1,OTHER,0,0,11,Fixed Price 36kW,NONE,
7401,7402,0,0,0,0,1,1,0,0,55 to 59,0-40000,Bachelors degree,6976.236121,5977.595769,-14.31488749,82.519182,2,TWO OR THREE,1,CLUSTER4,0,0,11,Fixed Price 36kW,NONE,
